hamilton,2021,4,2,42,16:03:32,22.078
leclerc,2021,4,1,28,15:44:20,21.613
raikkonen,2021,4,1,37,15:57:41,21.572
hamilton,2021,5,2,67,16:28:48,24.244
norris,2021,5,1,30,15:41:20,23.874
gasly,2021,5,1,30,15:41:23,24.428
vettel,2021,5,1,31,15:42:42,24.369
russell,2021,5,1,31,15:43:46,23.928
sainz,2021,5,1,32,15:43:47,24.150
giovinazzi,2021,5,1,33,15:45:42,24.521
max_verstappen,2021,5,1,34,15:46:10,23.746
perez,2021,5,1,35,15:47:44,24.548
mazepin,2021,5,1,34,15:48:25,25.202
ricciardo,2021,5,1,36,15:49:52,24.715
ocon,2021,5,1,37,15:50:48,23.935
mick_schumacher,2021,5,1,37,15:52:43,24.797
raikkonen,2021,5,1,43,15:58:41,24.077
latifi,2021,5,1,43,15:59:23,23.703
alonso,2021,5,1,45,16:01:34,23.803
stroll,2021,5,1,58,16:17:28,23.474
tsunoda,2021,5,1,64,16:26:09,24.430
russell,2021,6,2,34,17:09:15,20.029
giovinazzi,2021,6,2,34,17:09:14,20.193
alonso,2021,6,2,34,17:09:13,19.983
norris,2021,6,1,7,16:16:56,20.533
mick_schumacher,2021,6,3,44,17:28:35,21.587
leclerc,2021,6,2,47,17:33:48,15.092
tsunoda,2021,6,1,9,16:20:28,20.253
latifi,2021,6,1,9,16:20:47,22.149
mazepin,2021,6,3,44,17:29:37,24.780
sainz,2021,6,1,10,16:22:11,20.064
hamilton,2021,6,2,47,17:33:39,15.432
gasly,2021,6,2,47,17:33:45,15.085
bottas,2021,6,1,11,16:24:08,20.356
ricciardo,2021,6,1,11,16:24:12,20.082
max_verstappen,2021,6,1,12,16:25:37,19.769
perez,2021,6,2,47,17:33:39,15.277
raikkonen,2021,6,1,13,16:27:59,20.048
vettel,2021,6,2,47,17:33:42,14.945
leclerc,2021,7,2,38,16:07:29,31.368
tsunoda,2021,7,1,15,15:28:52,30.226
mick_schumacher,2021,7,1,15,15:29:09,31.457
ricciardo,2021,7,1,16,15:30:21,29.951
bottas,2021,7,1,17,15:31:34,30.572
sainz,2021,7,1,17,15:32:00,30.534
gasly,2021,7,1,17,15:32:01,30.781
russell,2021,7,1,17,15:32:17,30.092
max_verstappen,2021,7,2,32,15:56:20,30.123
alonso,2021,7,1,18,15:33:49,31.288
latifi,2021,7,1,18,15:34:01,29.775
hamilton,2021,7,1,19,15:34:46,30.263
perez,2021,7,1,24,15:43:14,29.682
norris,2021,7,1,24,15:43:44,30.531
ocon,2021,7,1,28,15:50:47,30.207
giovinazzi,2021,7,1,28,15:50:48,30.586
mazepin,2021,7,1,31,15:56:17,30.983
raikkonen,2021,7,1,33,15:59:18,31.327
stroll,2021,7,1,34,16:00:37,30.996
vettel,2021,7,1,37,16:05:29,31.069
leclerc,2021,8,2,37,15:47:22,21.924
latifi,2021,8,2,25,15:34:10,21.953
mazepin,2021,8,1,21,15:28:40,22.759
giovinazzi,2021,8,1,23,15:30:50,21.210
russell,2021,8,2,26,15:34:49,46.315
perez,2021,8,2,54,16:06:26,20.961
tsunoda,2021,8,1,26,15:34:15,21.234
bottas,2021,8,1,27,15:34:56,21.752
alonso,2021,8,1,27,15:35:25,21.131
vettel,2021,8,1,27,15:35:28,21.546
hamilton,2021,8,2,69,16:23:22,21.640
stroll,2021,8,1,28,15:36:35,20.936
max_verstappen,2021,8,1,29,15:36:53,20.936
norris,2021,8,1,31,15:39:53,21.692
mick_schumacher,2021,8,1,33,15:43:09,22.400
raikkonen,2021,8,1,36,15:46:10,21.227
ocon,2021,8,1,36,15:46:14,21.238
sainz,2021,8,1,41,15:51:48,21.226
ricciardo,2021,8,1,41,15:52:04,21.410
giovinazzi,2021,9,2,29,15:39:18,27.122
tsunoda,2021,9,2,51,16:04:57,26.604
gasly,2021,9,2,45,15:57:48,20.850
stroll,2021,9,2,46,15:59:19,21.472
vettel,2021,9,2,49,16:02:39,20.841
mazepin,2021,9,2,45,15:58:58,23.182
ricciardo,2021,9,1,29,15:38:55,21.151
norris,2021,9,1,30,15:39:39,26.474
bottas,2021,9,1,30,15:39:41,21.071
russell,2021,9,1,30,15:40:16,21.606
hamilton,2021,9,2,53,16:06:32,21.421
max_verstappen,2021,9,2,60,16:14:03,21.236
perez,2021,9,1,32,15:42:28,21.735
alonso,2021,9,1,32,15:42:41,22.663
latifi,2021,9,1,33,15:44:01,21.152
leclerc,2021,9,1,34,15:44:47,21.143
mick_schumacher,2021,9,1,34,15:45:26,21.798
raikkonen,2021,9,1,37,15:48:30,21.896
sainz,2021,9,1,48,16:01:07,21.431
leclerc,2021,10,1,2,15:07:57,34:07.731
hamilton,2021,10,1,2,15:08:00,34:08.376
bottas,2021,10,2,22,16:15:42,28.209
norris,2021,10,2,21,16:14:08,31.706
ricciardo,2021,10,2,20,16:12:48,28.817
vettel,2021,10,2,18,16:10:08,28.145
alonso,2021,10,1,2,15:08:10,34:18.580
sainz,2021,10,1,2,15:08:12,34:19.122
raikkonen,2021,10,2,18,16:09:59,28.110
ocon,2021,10,2,19,16:11:30,28.772
stroll,2021,10,2,23,16:17:39,28.213
gasly,2021,10,1,2,15:08:21,34:27.244
giovinazzi,2021,10,2,23,16:17:51,28.137
russell,2021,10,2,18,16:10:03,27.812
tsunoda,2021,10,1,2,15:08:28,34:35.695
mick_schumacher,2021,10,1,2,15:08:30,34:35.728
latifi,2021,10,2,19,16:11:41,27.543
mazepin,2021,10,1,2,15:08:35,34:36.977
perez,2021,10,2,18,16:10:00,27.892
max_verstappen,2021,11,2,2,15:08:31,24:16.349
mazepin,2021,11,2,2,15:08:34,24:17.420
norris,2021,11,1,1,15:05:33,38.267
giovinazzi,2021,11,2,2,15:08:38,24:16.349
hamilton,2021,11,1,2,15:07:57,24:09.259
ocon,2021,11,2,3,15:34:31,39.522
vettel,2021,11,2,3,15:34:31,40.882
sainz,2021,11,2,3,15:34:32,42.786
tsunoda,2021,11,2,3,15:34:33,40.740
latifi,2021,11,2,3,15:34:34,39.081
alonso,2021,11,2,3,15:34:40,37.122
russell,2021,11,2,3,15:34:41,29.374
raikkonen,2021,11,2,3,15:34:41,35.451
mick_schumacher,2021,11,2,3,15:34:42,36.813
gasly,2021,11,2,3,15:34:43,39.839
ricciardo,2021,11,2,3,15:34:43,34.492
mick_schumacher,2021,13,2,30,15:43:39,24.578
perez,2021,13,2,47,16:03:51,18.555
vettel,2021,13,2,44,16:00:37,18.681
hamilton,2021,13,3,70,16:30:49,19.202
max_verstappen,2021,13,2,40,15:53:30,18.578
latifi,2021,13,1,23,15:33:19,20.646
gasly,2021,13,1,24,15:33:50,19.163
giovinazzi,2021,13,2,33,15:46:17,20.043
russell,2021,13,2,68,16:30:57,25.533
stroll,2021,13,1,27,15:38:17,19.389
ricciardo,2021,13,1,30,15:42:01,19.449
bottas,2021,13,2,67,16:27:35,21.730
sainz,2021,13,1,31,15:42:58,20.327
ocon,2021,13,1,31,15:43:12,19.240
tsunoda,2021,13,1,31,15:43:30,19.850
alonso,2021,13,1,33,15:45:41,19.018
mazepin,2021,13,1,33,15:46:35,19.999
leclerc,2021,13,1,34,15:46:39,19.490
kubica,2021,13,1,40,15:55:29,19.708
norris,2021,13,1,42,15:57:26,20.443
giovinazzi,2021,14,2,25,15:40:55,30.551
ricciardo,2021,14,1,22,15:35:18,23.812
vettel,2021,14,2,26,15:42:41,25.927
max_verstappen,2021,14,1,23,15:36:46,32.456
latifi,2021,14,1,23,15:37:22,24.168
mick_schumacher,2021,14,1,23,15:37:49,24.714
norris,2021,14,1,24,15:38:19,24.168
mazepin,2021,14,3,39,16:05:25,30.917
hamilton,2021,14,1,25,15:39:44,25.619
stroll,2021,14,1,25,15:40:09,24.846
alonso,2021,14,1,25,15:40:14,24.797
leclerc,2021,14,1,26,15:41:30,24.557
perez,2021,14,1,26,15:41:34,23.906
sainz,2021,14,1,26,15:41:48,24.283
bottas,2021,14,1,26,15:41:50,24.308
ocon,2021,14,1,26,15:42:10,30.333
russell,2021,14,1,26,15:42:13,24.156
kubica,2021,14,1,26,15:42:21,24.501
stroll,2021,15,2,48,16:26:01,43.124
russell,2021,15,2,47,16:23:56,32.081
latifi,2021,15,1,13,15:26:27,30.056
tsunoda,2021,15,2,47,16:24:44,30.980
sainz,2021,15,2,48,16:25:33,30.677
mazepin,2021,15,2,46,16:24:05,33.931
ocon,2021,15,1,15,15:29:27,29.901
raikkonen,2021,15,2,47,16:23:59,30.131
mick_schumacher,2021,15,1,20,15:38:36,29.996
ricciardo,2021,15,2,48,16:25:35,31.016
hamilton,2021,15,2,49,16:26:32,30.045
max_verstappen,2021,15,2,48,16:25:32,31.017
vettel,2021,15,1,26,15:48:09,29.242
norris,2021,15,1,28,15:51:03,29.824
bottas,2021,15,2,47,16:23:58,29.569
gasly,2021,15,1,33,16:00:00,29.354
leclerc,2021,15,1,35,16:03:07,31.849
perez,2021,15,1,36,16:04:32,36.026
alonso,2021,15,1,36,16:04:40,30.157
giovinazzi,2021,15,1,36,16:05:27,30.081
ricciardo,2021,16,1,21,15:37:18,23.028
alonso,2021,16,1,30,15:51:43,29.116
norris,2021,16,1,34,15:57:20,23.239
latifi,2021,16,1,34,15:58:22,24.104
tsunoda,2021,16,1,35,15:59:39,23.329
russell,2021,16,1,35,15:59:42,23.551
max_verstappen,2021,16,1,36,15:59:52,22.442
sainz,2021,16,1,36,16:00:33,28.353
mazepin,2021,16,1,35,16:00:40,23.829
vettel,2021,16,2,37,16:03:36,23.514
bottas,2021,16,1,37,16:01:20,22.962
perez,2021,16,1,37,16:01:47,22.463
raikkonen,2021,16,1,37,16:02:50,23.164
gasly,2021,16,1,39,16:05:01,29.310
stroll,2021,16,1,39,16:05:17,35.509
mick_schumacher,2021,16,1,39,16:07:05,23.892
giovinazzi,2021,16,1,40,16:07:22,23.150
leclerc,2021,16,1,47,16:17:27,23.646
hamilton,2021,16,1,50,16:22:19,22.684
hamilton,2022,1,2,27,18:48:44,25.796
alonso,2022,1,2,25,18:45:53,24.909
mick_schumacher,2022,1,1,12,18:24:08,25.214
albon,2022,1,1,13,18:25:47,24.874
max_verstappen,2022,1,2,30,18:53:16,24.937
sainz,2022,1,2,33,18:58:21,24.438
kevin_magnussen,2022,1,1,14,18:27:07,25.478
gasly,2022,1,2,32,18:57:23,25.875
ocon,2022,1,2,30,18:54:12,25.393
bottas,2022,1,1,14,18:27:19,25.893
latifi,2022,1,2,32,18:58:19,24.778
leclerc,2022,1,2,31,18:54:52,24.527
perez,2022,1,2,33,18:58:23,24.173
russell,2022,1,1,15,18:28:38,25.888
tsunoda,2022,1,2,29,18:52:37,24.350
zhou,2022,1,1,15,18:29:03,25.428
ricciardo,2022,1,1,17,18:32:46,24.915
stroll,2022,1,1,18,18:34:18,25.739
hulkenberg,2022,1,1,19,18:36:11,27.365
norris,2022,1,1,24,18:44:41,24.568
ricciardo,2022,2,1,8,20:16:37,20.650
stroll,2022,2,1,13,20:24:49,22.339
albon,2022,2,1,13,20:24:54,20.683
perez,2022,2,1,15,20:27:12,20.481
gasly,2022,2,1,15,20:27:52,22.820
leclerc,2022,2,1,16,20:28:55,21.038
max_verstappen,2022,2,1,16,20:28:58,20.731
sainz,2022,2,1,16,20:29:04,21.521
russell,2022,2,1,16,20:29:21,21.415
alonso,2022,2,1,16,20:29:40,21.543
bottas,2022,2,2,35,21:03:48,22.710
ocon,2022,2,1,16,20:29:50,21.141
norris,2022,2,1,16,20:29:54,20.383
zhou,2022,2,2,27,20:51:18,15.103
kevin_magnussen,2022,2,1,37,21:06:57,22.374
hulkenberg,2022,2,1,37,21:07:16,21.425
hamilton,2022,2,1,40,21:12:59,21.788
stroll,2022,3,3,23,15:39:30,20.402
latifi,2022,3,2,23,15:40:00,17.936
mick_schumacher,2022,3,1,14,15:26:23,19.039
ocon,2022,3,1,17,15:30:30,19.128
max_verstappen,2022,3,1,18,15:31:37,18.281
tsunoda,2022,3,1,18,15:32:02,18.443
perez,2022,3,1,20,15:34:33,17.434
norris,2022,3,1,20,15:34:40,17.556
ricciardo,2022,3,1,21,15:36:06,18.150
gasly,2022,3,1,21,15:36:15,18.926
zhou,2022,3,1,21,15:36:22,18.380
leclerc,2022,3,1,22,15:37:04,17.973
hamilton,2022,3,1,22,15:37:22,17.877
bottas,2022,3,1,22,15:37:40,18.413
russell,2022,3,1,23,15:38:51,18.479
alonso,2022,3,2,53,16:25:28,18.394
kevin_magnussen,2022,3,1,39,16:05:30,19.111
albon,2022,3,1,57,16:30:33,19.845
ricciardo,2022,4,3,30,15:51:37,30.155
vettel,2022,4,1,17,15:32:26,30.484
gasly,2022,4,1,17,15:32:38,30.405
albon,2022,4,1,17,15:32:41,30.793
perez,2022,4,2,50,16:17:38,29.627
russell,2022,4,1,18,15:33:46,31.079
bottas,2022,4,1,18,15:33:47,40.957
kevin_magnussen,2022,4,1,18,15:33:56,33.765
tsunoda,2022,4,1,18,15:34:06,30.372
stroll,2022,4,1,18,15:34:06,32.667
hamilton,2022,4,1,18,15:34:07,32.740
ocon,2022,4,1,18,15:34:08,31.409
latifi,2022,4,1,18,15:34:17,31.125
zhou,2022,4,1,18,15:34:18,32.203
mick_schumacher,2022,4,2,52,16:22:04,30.984
max_verstappen,2022,4,2,51,16:18:44,29.942
leclerc,2022,4,3,53,16:22:17,36.560
norris,2022,4,1,19,15:35:07,30.070
tsunoda,2022,5,2,41,16:40:43,19.618
kevin_magnussen,2022,5,2,42,16:41:34,20.673
mick_schumacher,2022,5,2,54,17:03:43,32.381
alonso,2022,5,1,15,15:57:23,21.638
gasly,2022,5,2,40,16:37:43,19.007
albon,2022,5,1,16,15:59:11,20.059
norris,2022,5,1,18,16:02:13,19.986
hamilton,2022,5,1,22,16:08:23,18.820
leclerc,2022,5,1,24,16:11:03,19.697
max_verstappen,2022,5,1,26,16:14:04,18.798
bottas,2022,5,1,26,16:14:35,19.614
sainz,2022,5,1,27,16:15:51,22.063
perez,2022,5,2,41,16:38:38,18.433
ricciardo,2022,5,2,41,16:39:49,19.280
latifi,2022,5,1,34,16:28:20,19.185
russell,2022,5,1,40,16:36:53,19.035
stroll,2022,5,1,40,16:37:28,19.074
ocon,2022,5,1,41,16:39:21,19.019
vettel,2022,5,1,41,16:39:42,19.861
hamilton,2022,6,2,22,15:36:50,22.105
kevin_magnussen,2022,6,2,29,15:47:59,23.878
sainz,2022,6,2,31,15:49:46,21.867
alonso,2022,6,2,31,15:50:10,21.914
gasly,2022,6,2,29,15:47:23,27.947
zhou,2022,6,1,10,15:18:29,23.109
tsunoda,2022,6,1,11,15:19:52,23.083
ricciardo,2022,6,1,11,15:19:54,22.124
albon,2022,6,2,25,15:41:42,22.657
norris,2022,6,1,12,15:21:18,21.916
mick_schumacher,2022,6,2,30,15:48:45,23.127
latifi,2022,6,2,26,15:43:09,22.311
russell,2022,6,1,13,15:22:29,22.154
max_verstappen,2022,6,2,28,15:44:56,21.966
ocon,2022,6,1,13,15:22:43,22.137
bottas,2022,6,1,14,15:24:08,22.987
stroll,2022,6,2,27,15:44:33,23.394
perez,2022,6,1,17,15:28:29,22.032
leclerc,2022,6,1,21,15:34:08,21.794
vettel,2022,6,1,21,15:35:06,22.536
stroll,2022,7,2,2,16:10:09,32.750
latifi,2022,7,3,19,16:38:26,26.910
gasly,2022,7,2,22,16:42:42,28.770
mick_schumacher,2022,7,2,17,16:35:15,36.854
vettel,2022,7,1,6,16:16:58,24.965
tsunoda,2022,7,2,21,16:41:30,26.021
hamilton,2022,7,2,22,16:42:19,24.507
perez,2022,7,2,22,16:41:35,24.536
norris,2022,7,2,22,16:41:58,24.760
leclerc,2022,7,2,21,16:40:08,28.034
max_verstappen,2022,7,2,22,16:41:38,26.930
albon,2022,7,1,18,16:36:49,27.231
ricciardo,2022,7,1,19,16:38:22,26.056
zhou,2022,7,1,19,16:38:23,25.594
bottas,2022,7,1,20,16:39:34,25.865
sainz,2022,7,1,21,16:40:05,24.666
russell,2022,7,1,21,16:40:29,25.352
alonso,2022,7,1,21,16:40:33,24.526
ocon,2022,7,1,21,16:40:50,24.875
latifi,2022,8,2,17,15:37:03,22.069
leclerc,2022,8,1,9,15:20:26,23.212
russell,2022,8,2,33,16:05:19,20.527
gasly,2022,8,1,9,15:20:49,22.698
hamilton,2022,8,2,33,16:05:49,20.831
vettel,2022,8,1,9,15:20:55,20.249
tsunoda,2022,8,2,38,16:15:56,41.500
zhou,2022,8,1,9,15:21:08,23.001
kevin_magnussen,2022,8,1,9,15:21:11,21.555
albon,2022,8,2,29,15:58:39,21.540
mick_schumacher,2022,8,2,23,15:47:51,22.231
perez,2022,8,2,33,16:04:56,22.349
max_verstappen,2022,8,2,33,16:04:40,20.722
alonso,2022,8,1,18,15:37:59,20.571
norris,2022,8,1,20,15:41:42,21.443
stroll,2022,8,1,30,16:00:30,22.059
ricciardo,2022,8,1,33,16:06:02,21.794
ocon,2022,8,1,33,16:06:22,22.638
bottas,2022,8,1,33,16:06:34,20.979
vettel,2022,9,2,19,14:29:44,23.681
gasly,2022,9,2,36,14:52:35,23.613
kevin_magnussen,2022,9,1,7,14:12:33,38.262
max_verstappen,2022,9,2,43,15:00:29,23.704
hamilton,2022,9,2,44,15:02:06,23.841
tsunoda,2022,9,2,47,15:07:00,23.450
latifi,2022,9,2,37,14:54:22,30.034
albon,2022,9,2,48,15:08:45,23.530
russell,2022,9,2,45,15:03:30,24.069
ocon,2022,9,2,49,15:09:34,23.945
zhou,2022,9,1,19,14:29:24,24.281
ricciardo,2022,9,1,19,14:29:26,27.937
norris,2022,9,2,42,15:00:41,24.134
sainz,2022,9,2,49,15:08:24,24.881
alonso,2022,9,2,49,15:09:42,25.139
leclerc,2022,9,1,41,14:58:44,26.199
stroll,2022,9,1,47,15:06:55,25.252
bottas,2022,9,1,49,15:09:50,26.089
max_verstappen,2022,10,3,23,16:33:05,29.296
sainz,2022,10,2,20,16:27:47,28.574
hamilton,2022,10,1,1,15:05:36,50:46.888
leclerc,2022,10,1,1,15:05:37,50:36.360
alonso,2022,10,1,1,15:05:41,50:55.700
perez,2022,10,2,5,16:04:31,37.302
norris,2022,10,1,1,15:05:46,50:43.215
latifi,2022,10,2,19,16:26:52,28.829
bottas,2022,10,1,1,15:05:50,50:55.732
ricciardo,2022,10,2,20,16:28:29,30.262
gasly,2022,10,2,16,16:22:13,29.632
kevin_magnussen,2022,10,2,22,16:31:40,29.473
vettel,2022,10,2,6,16:06:13,29.846
stroll,2022,10,2,15,16:20:37,28.632
mick_schumacher,2022,10,2,19,16:26:53,29.147
tsunoda,2022,10,2,18,16:25:31,34.759
ocon,2022,10,2,22,16:31:35,30.342
perez,2022,11,1,1,15:05:03,23.681
bottas,2022,11,2,39,15:50:27,22.278
russell,2022,11,2,40,15:51:25,21.731
albon,2022,11,2,41,15:52:47,22.122
ricciardo,2022,11,1,12,15:17:44,21.356
gasly,2022,11,2,40,15:51:40,27.610
latifi,2022,11,2,35,15:45:51,21.206
max_verstappen,2022,11,2,36,15:45:57,21.444
norris,2022,11,2,43,15:55:00,27.324
kevin_magnussen,2022,11,2,41,15:52:37,22.088
ocon,2022,11,2,44,15:56:05,22.109
mick_schumacher,2022,11,2,43,15:54:56,22.880
vettel,2022,11,1,20,15:27:30,22.112
zhou,2022,11,1,24,15:32:20,22.704
leclerc,2022,11,1,26,15:33:54,21.532
tsunoda,2022,11,1,26,15:34:42,21.749
sainz,2022,11,1,27,15:35:10,21.212
alonso,2022,11,1,27,15:35:56,21.552
hamilton,2022,11,1,28,15:36:38,23.026
stroll,2022,11,1,29,15:38:12,21.431
kevin_magnussen,2022,12,2,18,15:34:37,36.403
mick_schumacher,2022,12,2,18,15:34:48,37.003
zhou,2022,12,2,22,15:42:44,50.790
tsunoda,2022,12,1,11,15:22:23,37.648
max_verstappen,2022,12,1,16,15:29:58,35.266
hamilton,2022,12,1,18,15:33:29,37.189
perez,2022,12,1,18,15:33:34,38.061
russell,2022,12,1,18,15:33:35,38.277
alonso,2022,12,1,18,15:33:47,36.524
norris,2022,12,1,18,15:33:55,37.539
ocon,2022,12,1,18,15:34:00,44.747
sainz,2022,12,2,42,16:15:12,42.292
ricciardo,2022,12,1,18,15:34:05,36.264
stroll,2022,12,1,18,15:34:07,39.844
albon,2022,12,1,18,15:34:13,37.380
gasly,2022,12,1,18,15:34:17,35.969
bottas,2022,12,2,36,16:05:53,36.520
vettel,2022,12,1,19,15:36:34,36.671
latifi,2022,12,2,38,16:09:37,36.942
albon,2022,13,3,40,16:01:49,24.298
kevin_magnussen,2022,13,2,35,15:54:34,23.210
tsunoda,2022,13,2,33,15:51:30,22.016
norris,2022,13,1,14,15:23:43,23.567
stroll,2022,13,1,14,15:23:56,21.779
ricciardo,2022,13,1,15,15:25:20,21.558
vettel,2022,13,1,15,15:25:23,21.402
russell,2022,13,2,39,15:58:47,21.743
max_verstappen,2022,13,2,38,15:57:25,21.228
gasly,2022,13,1,16,15:26:55,21.675
sainz,2022,13,1,17,15:27:39,22.820
perez,2022,13,2,42,16:03:23,21.167
latifi,2022,13,2,39,16:00:11,22.452
hamilton,2022,13,1,19,15:30:39,21.699
leclerc,2022,13,2,39,15:58:41,21.972
alonso,2022,13,1,21,15:33:45,22.083
mick_schumacher,2022,13,2,41,16:03:01,22.566
ocon,2022,13,1,23,15:36:35,23.581
bottas,2022,13,1,26,15:41:08,22.272
zhou,2022,13,1,27,15:42:36,22.321
leclerc,2022,14,2,25,15:54:29,23.189
latifi,2022,14,2,15,15:35:37,24.168
albon,2022,14,2,26,15:56:46,24.415
gasly,2022,14,2,22,15:49:05,22.542
sainz,2022,14,2,25,15:54:09,22.750
alonso,2022,14,2,25,15:54:38,23.954
kevin_magnussen,2022,14,2,27,15:58:52,23.396
ricciardo,2022,14,1,12,15:29:33,23.085
ocon,2022,14,1,12,15:29:35,23.511
russell,2022,14,2,29,16:01:48,22.977
norris,2022,14,2,29,16:02:33,23.560
perez,2022,14,2,27,15:57:52,22.650
vettel,2022,14,1,14,15:33:20,23.222
zhou,2022,14,2,28,16:00:41,23.364
mick_schumacher,2022,14,1,14,15:33:42,24.158
max_verstappen,2022,14,1,15,15:34:57,22.882
stroll,2022,14,2,26,15:56:48,23.349
tsunoda,2022,14,1,18,15:41:15,30.055
vettel,2022,15,2,35,15:49:07,19.156
gasly,2022,15,2,32,15:45:03,18.700
ricciardo,2022,15,2,27,15:38:47,19.567
alonso,2022,15,1,12,15:18:45,19.578
zhou,2022,15,2,37,15:51:33,25.433
mick_schumacher,2022,15,2,33,15:46:28,21.814
tsunoda,2022,15,1,13,15:20:05,18.774
latifi,2022,15,2,26,15:37:39,20.733
sainz,2022,15,1,14,15:21:02,29.705
perez,2022,15,2,40,15:54:40,18.738
kevin_magnussen,2022,15,2,34,15:47:53,23.710
stroll,2022,15,2,38,15:52:27,20.214
bottas,2022,15,2,34,15:47:42,21.049
leclerc,2022,15,1,17,15:24:47,19.080
norris,2022,15,1,17,15:25:04,19.303
max_verstappen,2022,15,1,18,15:25:58,19.634
ocon,2022,15,1,18,15:26:30,19.455
albon,2022,15,1,21,15:30:35,19.325
hamilton,2022,15,1,29,15:40:15,19.046
russell,2022,15,1,31,15:42:53,19.359
perez,2022,16,2,42,16:05:01,23.299
leclerc,2022,16,3,48,16:13:27,23.719
latifi,2022,16,2,47,16:13:35,24.263
gasly,2022,16,1,18,15:30:13,25.376
zhou,2022,16,1,18,15:30:16,25.366
stroll,2022,16,1,18,15:30:22,24.254
ricciardo,2022,16,1,19,15:31:40,25.164
de_vries,2022,16,1,19,15:31:43,24.628
ocon,2022,16,1,19,15:31:50,24.336
tsunoda,2022,16,2,47,16:13:25,23.904
russell,2022,16,2,47,16:11:50,24.114
kevin_magnussen,2022,16,2,46,16:12:00,24.846
max_verstappen,2022,16,2,48,16:13:04,24.091
sainz,2022,16,2,47,16:12:01,24.525
hamilton,2022,16,1,33,15:52:05,24.282
mick_schumacher,2022,16,1,33,15:52:21,24.817
norris,2022,16,2,47,16:12:41,24.784
bottas,2022,16,1,35,15:55:18,24.758
gasly,2023,1,2,25,18:45:48,24.879
norris,2023,1,3,27,18:49:35,33.467
tsunoda,2023,1,2,26,18:47:26,24.372
bottas,2023,1,2,29,18:52:16,25.643
albon,2023,1,2,26,18:47:25,24.920
hulkenberg,2023,1,2,26,18:47:41,37.769
de_vries,2023,1,2,27,18:49:16,25.234
hamilton,2023,1,2,30,18:53:36,24.690
ocon,2023,1,2,15,18:29:11,41.462
sargeant,2023,1,1,12,18:23:55,25.600
zhou,2023,1,1,12,18:24:01,25.787
leclerc,2023,1,1,13,18:25:06,24.345
sainz,2023,1,1,13,18:25:17,24.500
russell,2023,1,1,13,18:25:24,27.062
max_verstappen,2023,1,1,14,18:26:35,24.289
alonso,2023,1,1,14,18:27:02,25.800
stroll,2023,1,1,15,18:28:45,25.449
kevin_magnussen,2023,1,2,29,18:52:40,25.344
perez,2023,1,1,17,18:31:42,24.264
piastri,2023,2,1,1,20:05:36,31.534
norris,2023,2,2,19,20:36:25,21.352
kevin_magnussen,2023,2,1,8,20:16:55,20.870
bottas,2023,2,3,35,21:02:57,21.808
zhou,2023,2,2,18,20:34:06,21.282
hulkenberg,2023,2,1,11,20:21:43,21.567
stroll,2023,2,1,13,20:24:39,21.150
gasly,2023,2,1,14,20:26:26,20.719
sainz,2023,2,1,15,20:27:49,20.760
leclerc,2023,2,1,16,20:29:29,20.026
ocon,2023,2,1,16,20:29:34,20.762
tsunoda,2023,2,1,17,20:31:24,21.414
albon,2023,2,1,17,20:31:32,21.397
de_vries,2023,2,1,17,20:31:39,21.116
perez,2023,2,1,18,20:32:46,20.715
alonso,2023,2,1,18,20:32:54,26.879
russell,2023,2,1,18,20:33:05,20.828
max_verstappen,2023,2,1,18,20:33:15,20.824
hamilton,2023,2,1,18,20:33:24,21.102
sargeant,2023,2,1,18,20:33:55,21.064
ocon,2023,3,2,8,15:18:14,15:37.929
zhou,2023,3,2,8,15:18:19,15:37.849
sargeant,2023,3,4,36,16:15:29,19.018
perez,2023,3,3,8,15:18:16,15:37.512
bottas,2023,3,2,8,15:18:21,15:37.594
russell,2023,3,2,8,15:17:59,15:30.824
sainz,2023,3,2,8,15:18:08,15:37.024
kevin_magnussen,2023,3,2,8,15:18:27,15:40.228
hamilton,2023,3,1,8,15:17:43,15:25.181
max_verstappen,2023,3,1,8,15:17:45,15:25.112
alonso,2023,3,1,8,15:17:48,15:26.940
stroll,2023,3,1,8,15:17:51,15:27.222
gasly,2023,3,1,8,15:17:53,15:26.996
hulkenberg,2023,3,1,8,15:17:55,15:26.326
tsunoda,2023,3,1,8,15:18:02,15:31.820
norris,2023,3,1,8,15:18:04,15:34.763
piastri,2023,3,1,8,15:18:06,15:34.541
de_vries,2023,3,2,45,16:28:14,18.080
gasly,2023,4,2,23,15:48:15,21.169
bottas,2023,4,3,34,16:08:14,21.012
albon,2023,4,1,7,15:16:57,21.103
tsunoda,2023,4,1,8,15:18:43,20.497
piastri,2023,4,1,8,15:18:44,20.902
sargeant,2023,4,1,8,15:18:50,21.015
hamilton,2023,4,1,9,15:20:23,20.324
norris,2023,4,1,9,15:20:27,20.346
max_verstappen,2023,4,1,10,15:22:00,20.707
kevin_magnussen,2023,4,1,10,15:22:35,30.951
perez,2023,4,1,11,15:24:20,20.389
leclerc,2023,4,1,11,15:24:25,21.126
sainz,2023,4,1,11,15:24:33,21.970
alonso,2023,4,1,11,15:24:35,23.148
russell,2023,4,2,49,16:34:10,21.389
stroll,2023,4,1,11,15:24:42,23.161
zhou,2023,4,1,11,15:25:01,22.247
hulkenberg,2023,4,1,49,16:34:47,24.748
ocon,2023,4,1,50,16:36:20,20.367
sargeant,2023,5,1,2,15:37:09,48.938
